_id,ltable_ID,rtable_ID,ltable_Title,ltable_Developer,ltable_Publisher,ltable_Platform,ltable_Genre,ltable_Rating,ltable_ReleaseDate,ltable_CleanRDate,rtable_Title,rtable_Developer,rtable_Publisher,rtable_Platform,rtable_Genre,rtable_Rating,rtable_ReleaseDate,rtable_CleanRDate,gold_label
447513,a3953,b3954,Looney Tunes Racing,Xantera|Circus Freak,Infogrames,Game Boy Color|PlayStation,Arcade|Driving/Racing,6.9,13 Nov 2000,2000-11-13,Looney Tunes: Sheep Raider,Infogrames,Infogrames,PC|PlayStation,,7.3,27 September 2001,2001-09-27,0
454734,a4037,b4052,Madden NFL 08,Exient Entertainment|EA Tiburon,EA Sports,DS|GameCube|Macintosh|PC|PlayStation 2|PlayStation 3|PSP|Wii|Xbox|Xbox 360,Sports|Team-Based|Football (American)|Simulation,7.8,14 Aug 2007,2007-08-14,Madden NFL 09,EA Tiburon,EA Sports,PlayStation 2|PlayStation 3|Wii|Xbox 360,Sports,7.0,12 August 2008,2008-08-12,0
461312,a1061,b4107,Carmen Sandiego: The Secret of the Stolen Drums,Artificial Mind and Movement,Bam Entertainment,GameCube|PlayStation 2|Xbox,Adventure|Action,5.6,8 Sep 2004,2004-09-08,Makai Kingdom: Chronicles of the Sacred Tome,Nippon Ichi Software,Nippon Ichi Software|Koei,PlayStation 2,Role-Playing|Tactical,7.6,26 July 2005,2005-07-26,0
463788,a4155,b4132,Mario Kart 64,Nintendo,Nintendo,Nintendo 64,Arcade|Driving/Racing,8.5,10 Feb 1997,1997-02-10,Mario Kart 64,Nintendo EAD,Nintendo,Nintendo 64|PC|Wii|Wii U,Racing,8.2,10 February 1997,1997-02-10,1
481525,a4268,b4256,Medal of Honor: Rising Sun,EA LA,Electronic Arts|EA Games,GameCube|PlayStation 2|Xbox,Action|First-Person|Shooter|3D,7.2,11 Nov 2003,2003-11-11,Medal of Honor: Allied Assault - Breakthrough,TKO Software,Electronic Arts,PC,First-Person|Shooter,7.0,22 September 2003,2003-09-22,0
502461,a4384,b4412,Metroid Prime Pinball,Fuse Games Limited,Nintendo,DS,Pinball,8.2,24 Oct 2005,2005-10-24,Metroid Prime 2: Echoes,Retro Studios|Nintendo,Nintendo,Nintendo GameCube|Wii|Wii U,First-Person|Action|Adventure,8.7,15 November 2004,2004-11-15,0
508383,a4941,b4447,Nectaris: Military Madness,Matrix Software,Hudson|Jaleco Entertainment,PlayStation,Strategy,8.3,31 Dec 1998,1998-12-31,Midtown Madness,Angel Studios,Microsoft,PC,Racing,6.6,01 February 1999,1999-02-01,0
526771,a4634,b4596,Mount & Blade,Taleworlds,Paradox Interactive|GamersGate,PC,Role-Playing,8.6,16 Sep 2008,2008-09-16,Mount & Blade,TaleWorlds,Paradox Interactive,PC,Simulation,7.9,16 September 2008,2008-09-16,1
535914,a4744,b4721,Naruto: Clash of Ninja Revolution,8ing/Raizing,Tomy Corporation,Wii,Action|3D|Fighting,7.8,23 Oct 2007,2007-10-23,Naruto: Clash of Ninja Revolution,Tomy,D3 Publisher,Wii,Action|Adventure,5.3,23 October 2007,2007-10-23,1
538568,a4759,b4736,Naruto Shippuden: Ultimate Ninja Storm 3 Full Burst,CyberConnect2|Bandai Namco Games,Namco Bandai Games|Bandai Namco Games,PC|PlayStation 3|PlayStation 4|Xbox 360|Xbox One,Fighting|Action|3D,8.1,22 Oct 2013,2013-10-22,Naruto Shippuden: Ultimate Ninja Storm 3 Full Burst,CyberConnect 2,Namco Bandai Games,PC|PlayStation 3|PlayStation 4|Xbox 360,,7.7,22 October 2013,2013-10-22,1
540142,a4746,b4743,Naruto: Ninja Council 3,Aspect,Tomy Corporation|Nintendo|D3Publisher,DS,2D|Beat-'Em-Up|Action,7.5,22 May 2007,2007-05-22,Naruto: Ultimate Ninja 3,cyberConnect2,Namco Bandai Games,PlayStation 2,Fighting,7.3,25 March 2008,2008-03-25,0
542116,a4946,b4763,Need for Speed II,EA Seattle|EA Canada,Electronic Arts|Electronic Arts Victor,PC|PlayStation,Driving/Racing|Arcade,7.7,31 Mar 1997,1997-03-31,Need for Speed II,EA Canada,Electronic Arts,PC|PlayStation,Racing,6.9,31 March 1997,1997-03-31,1
543186,a4942,b4776,Need for Speed: Carbon,Global VR|Exient Entertainment|EA Canada|Rovio Entertainment Ltd|Black Box|EA Games,Global VR|EA Games|Electronic Arts,Arcade Games|DS|Game Boy Advance|GameCube|Macintosh|Mobile|PC|PlayStation 2|PlayStation 3|PSP|Wii|Xbox|Xbox 360|Zeebo,Simulation|Driving/Racing,8.0,31 Oct 2006,2006-10-31,Need for Speed: Underground Rivals,,Electronic Arts,PSP,Racing,5.7,,,0
565488,a5260,b4992,Ori and the Blind Forest,Mon Studios,Microsoft Game Studios,PC|Xbox One,Action|2D|Platformer,9.0,11 Mar 2015,2015-03-11,Ori and the Blind Forest: Definitive Edition,Moon Studios,Microsoft Studios,PC|Xbox One,Platform,8.8,11 March 2016,2016-03-11,0
566391,a5276,b5008,Outlast,Red Barrels,Red Barrels,Linux|Macintosh|Nintendo Switch|PC|PlayStation 4|Xbox One,Adventure|Survival|3D|Action,8.0,4 Sep 2013,2013-09-04,Outlast,Red Barrels,Red Barrels,Linux|Mac|PC|PlayStation 4|Xbox One,First-Person|Survival Horror,7.8,04 September 2013,2013-09-04,1
568861,a1642,b5041,Deadfall Adventures,The Farm 51,Nordic Games Publishing|Intergrow,Linux|PC|Xbox 360,First-Person|Shooter|3D|Action,6.8,20 Sep 2013,2013-09-20,Pac-Man and the Ghostly Adventures,,Bandai,Nintendo 3DS|PC|PlayStation 3|Wii U|Xbox 360,Scrolling|Platform,6.3,29 October 2013,2013-10-29,0
576674,a5392,b5114,Penumbra: Black Plague,Frictional Games,Frictional Games|Paradox Interactive,Linux|Macintosh|PC,Action|Adventure|Survival|3D,8.1,12 Feb 2008,2008-02-12,Penumbra: Requiem,Frictional Games,Paradox Interactive,PC,Graphic adventure|Survival horror,6.4,27 August 2008,2008-08-27,0
581613,a7172,b5146,Super Time Force,Capybara Games,Capybara Games|8-4,Linux|Macintosh|PC|PlayStation 4|PlayStation Vita|Xbox 360|Xbox One,2D|Action|Platformer,7.4,14 May 2014,2014-05-14,Phoenix Force,Awoker Games,,PC,Action|Shooter,6.8,13 November 2014,2014-11-13,0
585325,a54,b5188,7 Wonders of the Ancient World,Hot Lava Games|MumboJumbo,MumboJumbo|Funsta,DS|iOS (iPhone/iPad)|PC|PlayStation 2|PSP,Puzzle,6.7,2 Feb 2007,2007-02-02,Pirates of the Caribbean: At World's End,Eurocom,Buena Vista Games,PC|PlayStation 2|PlayStation 3|PSP|Xbox 360,,5.9,22 May 2007,2007-05-22,0
594010,a5597,b5286,Power Stone,Capcom,Capcom|Eidos Interactive,Arcade Games|Dreamcast,3D|Action|Fighting,8.2,31 Aug 1999,1999-08-31,Power Stone 2,Capcom,Capcom,Dreamcast|PC,Arena Fighting,8.2,23 August 2000,2000-08-23,0
599247,a5636,b5325,Pro Evolution Soccer 2009,Konami|KCET,Konami,PC|PlayStation 2|PlayStation 3|PSP|Wii|Xbox 360,Sports|Team-Based|Simulation|Soccer,7.7,11 Nov 2008,2008-11-11,Pro Evolution Soccer 2010,Konami Computer Entertainment Tokyo,Konami,PC|PlayStation 2|PlayStation 3|Wii|Xbox 360,Sports,6.9,03 November 2009,2009-11-03,0
613678,a6296,b5483,Sega GT Online,Wow Entertainment,Sega,Xbox,Driving/Racing|Simulation,7.2,27 Jan 2004,2004-01-27,Ragnarok Online,GRAVITY,GRAVITY,PC,Massively Multiplayer|Role-Playing,8.0,01 June 2003,2003-06-01,0
617537,a561,b5527,Baseball Advance,Smilebit,Sega|THQ,Game Boy Advance,Arcade|Baseball|Sports|Team-Based,8.4,20 Mar 2002,2002-03-20,Rayman Advance,Digital Eclipse Software,Ubisoft,Game Boy Advance,Action|Platform,7.5,10 June 2001,2001-06-10,0
630169,a5940,b5621,Resident Evil: The Umbrella Chronicles,Cavia Inc.,Capcom,PlayStation 3|Wii,Shooter|Light-Gun|Action,8.0,13 Nov 2007,2007-11-13,Resident Evil: The Umbrella Chronicles,Capcom|Cavia,Capcom,PlayStation 3|Wii|Wii U,On-Rails|Shooter,6.9,13 November 2007,2007-11-13,1
641053,a6046,b5713,Robinson: The Journey,Crytek,Crytek|Sony Interactive Entertainment,PC|PlayStation 4,Adventure|Action,8.0,8 Nov 2016,2016-11-08,Robinson: The Journey,Crytek,Crytek,PlayStation 4|PlayStation VR,Virtual Reality,6.3,08 November 2016,2016-11-08,1
662177,a655,b5960,Beach Head 2002,Digital Fusion Inc.,Digital Fusion Inc.|Infogrames,PC,On-Rails|Shooter|3D|Action,5.6,14 Jan 2002,2002-01-14,Sega GT 2002,Wow Entertainment,Sega,Xbox,Racing,6.5,02 September 2002,2002-09-02,0
672396,a5108,b6033,Nibiru: Age of Secrets,Future Games,DTP Entertainment|The Adventure Company,PC,Adventure,7.3,31 Aug 2005,2005-08-31,Shaman King: Master of Spirits,Konami,Konami,Game Boy Advance,Adventure,6.8,November 2004,2004-11-01,0
689011,a6480,b6165,Silent Hill: Origins,Climax Group,Konami,PlayStation 2|PSP,Action|Adventure|Survival|3D,7.9,6 Nov 2007,2007-11-06,Silent Storm: Sentinels,Nival Interactive,1C Company|JoWood,PC,Turn-Based|Role-Playing|Tactical,8.5,,,0
691177,a4398,b6190,Mickey's Racing Adventure,Rare Ltd.,Nintendo,Game Boy Color,Driving/Racing|Arcade,7.9,22 Nov 1999,1999-11-22,Sissy's Magical Ponycorn Adventure,Untold Entertainment Inc.,Untold Entertainment Inc.,Browser|PC,Point-and-Click|Adventure,8.0,,,0
697787,a6632,b6277,Soldier of Fortune,Runecraft|Raven Software,Crave|Loki Entertainment|Activision,Dreamcast|Linux|PC,Shooter|3D|Action|First-Person,8.0,29 Feb 2000,2000-02-29,Soldier of Fortune,Raven Software,Activision,PC|PlayStation 2,First-person shooter,7.4,27 March 2000,2000-03-27,1
699641,a4150,b6293,Mario Golf: Advance Tour,Camelot Software Planning,Nintendo,Game Boy Advance,Golf|Sports|Simulation,8.5,22 Jun 2004,2004-06-22,Sonic Advance 3,Sonic Team|Dimps|Sega,THQ,Game Boy Advance,Platform|action,7.0,07 June 2004,2004-06-07,0
701225,a6657,b6304,Sonic CD (1995),Sonic Team,Sega|Expert Software,PC,Action|2D|Platformer,8.0,26 Aug 1996,1996-08-26,Sonic Chaos,Aspect,Sega,Emulated|Nintendo GameCube|Sega Game Gear|Sega Master System,Platform,6.2,,,0
724648,a6864,b6497,Star Ocean,TOSE|Tri-Ace,Square Enix|Enix Corporation,PSP|Super Nintendo,Role-Playing|Action,8.2,19 Jul 1996,1996-07-19,Star Fox 64,Nintendo EAD,Nintendo,Nintendo 64|PC|Wii|Wii U,Flight Combat,8.4,30 June 1997,1997-06-30,0
727424,a6888,b6513,Star Trek: Shattered Universe,Starsphere Interactive,TDK Mediactive,PlayStation 2|Xbox,Simulation,5.6,13 Jan 2004,2004-01-13,Star Trek: Elite Force II,Ritual Entertainment,Activision,PC,First-person shooter,7.7,24 June 2003,2003-06-24,0
746967,a6939,b6560,Star Wars: The Clone Wars,Pandemic Studios,Electronic Arts|Activision|LucasArts,GameCube|PlayStation 2|Xbox,3D|Action|Shooter|Third-Person,7.4,28 Oct 2002,2002-10-28,Star Wars: The Clone Wars,Pandemic Studios,LucasArts,Nintendo GameCube|PlayStation 2|Xbox,Action,6.6,28 October 2002,2002-10-28,1
753155,a2488,b6586,Fate of the Dragon,Object,Sold Out Software|Eidos Interactive,PC,Real-Time|Strategy,7.9,14 Mar 2001,2001-03-14,State of Emergency,VIS Entertainment,Rockstar Games,PlayStation 2,Beat 'em Up,5.1,12 February 2002,2002-02-12,0
757604,a7017,b6627,Street Fighter Collection 2,Capcom,Capcom|Virgin Interactive,PlayStation|Saturn,Compilation,7.8,31 Oct 1998,1998-10-31,Street Fighter EX2 Plus,Arika,Capcom,PlayStation,Fighting,8.0,26 May 1998,1998-05-26,0
769671,a4997,b6703,New Adventure Island,Now Production,Hudson|NEC Interchannel|Konami,TurboGrafx-16,2D|Platformer|Action,7.1,1992,1992-01-01,Super Adventure Island,Produce,Hudson Soft,Super Nintendo,Adventure,6.9,April 1992,1992-04-01,0
771259,a852,b6709,Bomberman Live,Backbone Entertainment,Hudson Entertainment|Microsoft,Xbox 360,Action|Puzzle,8.2,18 Jul 2007,2007-07-18,Super Bomberman 3,Hudson Soft,Hudson Soft,Super Nintendo,Action,8.2,,,0
771435,a843,b6710,Bomberman '93,Hudson,Hudson Soft|Hudson|Turbo Technologies|Inc.|Konami,TurboGrafx-16,Action|Puzzle,7.9,1993,1993-01-01,Super Bomberman 4,Produce,Hudson Soft,Super Nintendo,Action|Puzzle,8.7,,,0
779776,a98,b6745,Aces of the Galaxy,Artech Studios,Sierra Online|Activision|Sierra Entertainment,PC|Xbox 360,Action|Shooter|Third-Person|3D,7.4,4 Jun 2008,2008-06-04,Super Mario Galaxy,Nintendo EAD Tokyo,Nintendo,PC|Wii|Wii U,Third-Person|Adventure,9.0,12 November 2007,2007-11-12,0
788645,a7152,b6779,Super Robot Taisen OG Saga: Endless Frontier,Monolith Soft,Bandai Namco Games|ATLUS,DS,Role-Playing,8.1,29 Apr 2009,2009-04-29,Super Robot Taisen OG Saga: Endless Frontier,Banpresto|Monolith Soft,JP: Namco Bandai Games|NA: Atlus,Nintendo DS,Role-playing,7.8,28 April 2009,2009-04-28,1
812987,a2428,b6908,Faces of War,Best Way,Ubisoft|1C|Mastertronic,PC,Strategy|Real-Time,7.8,12 Sep 2006,2006-09-12,Tales of Phantasia,Wolf Team|Namco Tales Studio|Mineloader Software (PSP),Namco|Nintendo (GBA),Emulated|Game Boy Advance|PlayStation|PSP|Super Nintendo,Role-playing,7.9,06 March 2006,2006-03-06,0
813245,a7270,b6909,Tales of Graces,Namco Bandai Games|Bandai Namco Games,Namco Bandai Games|Bandai Namco Games,PlayStation 3|Wii,Role-Playing|Action,8.4,13 Mar 2012,2012-03-13,Tales of Rebirth,Namco Tales Studio,Namco,PlayStation 2|PSP,Role-playing,8.0,,,0
876078,a7805,b7327,Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,TOSE,Capcom|Buena Vista Interactive|Buena Vista Games,PlayStation 2|Xbox,Adventure|Survival|3D|Action,7.9,10 Oct 2005,2005-10-10,The Nightmare Before Christmas: Oogie's Revenge,Capcom,Buena Vista Games,PlayStation 2,Action|Adventure,7.3,10 October 2005,2005-10-10,1
884288,a7706,b7421,The Suffering: Ties That Bind,Surreal Software,Midway,PC|PlayStation 2|Xbox,Action|Adventure|Survival|3D,8.0,26 Sep 2005,2005-09-26,The Suffering: Ties That Bind,Surreal Software,Midway Games,PC|PlayStation 2|Xbox,Psychological horror|Third/First person shooter,6.7,26 September 2005,2005-09-26,1
918767,a7665,b7738,The Shield: The Game,Point of View,Aspyr,PC|PlayStation 2,Shooter|Third-Person|3D|Action,5.2,9 Jan 2007,2007-01-09,Transformers: The Game,Traveller,Activision,PC|PlayStation 2|PSP|Wii|Xbox 360,Third-Person|Shooter,5.9,26 June 2007,2007-06-26,0
921138,a661,b7760,Beat Down: Fists of Vengeance,Cavia Inc.,Capcom,PlayStation 2|Xbox,3D|Beat-'Em-Up|Action,6.8,23 Aug 2005,2005-08-23,Tribes: Vengeance,Irrational Games,VU Games,PC,First-person shooter,7.8,05 October 2004,2004-10-05,0
931885,a4294,b7876,Mega Man Legacy Collection,Digital Eclipse,Capcom,3DS|PC|PlayStation 4|Xbox One,Compilation,8.3,25 Aug 2015,2015-08-25,Uncharted: The Nathan Drake Collection,Bluepoint Games,Sony Computer Entertainment,PlayStation 4,Third-Person|Action|Adventure,8.8,09 October 2015,2015-10-09,0
945130,a8701,b8040,WWF No Mercy,Aki Corp.,THQ,Nintendo 64,Fighting|Wrestling|Action,8.8,17 Nov 2000,2000-11-17,WWF No Mercy,Asmik Ace Entertainment|AKI Corporation,THQ,Nintendo 64,Fighting,8.3,17 November 2000,2000-11-17,1
949776,a8388,b8075,Wargame: AirLand Battle,Eugen Systems,Focus Home Interactive,Linux|Macintosh|PC,Real-Time|Strategy,7.6,29 May 2013,2013-05-29,Wargame: European Escalation,Eugen Systems,Focus Home Interactive,PC,Real-Time|Tactical,8.3,,,0
957968,a8458,b8124,Wave Race: Blue Storm,Nintendo Software Technology,Nintendo,GameCube,Driving/Racing|Arcade,7.9,17 Nov 2001,2001-11-17,Wave Race: Blue Storm,NST,Nintendo,Nintendo GameCube,Racing,6.1,18 November 2001,2001-11-18,1
958328,a8462,b8131,Way of the Samurai 4,Acquire,Ghostlight|Spike|Xseed Games|NIS America,PC|PlayStation 3,Adventure|Action,7.5,21 Aug 2012,2012-08-21,Way of the Samurai 4,Acquire,XSEED Games|NIS America,PC|PlayStation 3,Action|Adventure,6.9,21 March 2012,2012-03-21,1
963198,a7463,b8198,The Evil Within,Tango Gameworks,Bethesda Softworks,PC|PlayStation 3|PlayStation 4|Xbox 360|Xbox One,Action|3D|Adventure,7.4,14 Oct 2014,2014-10-14,Without Within,InvertMouse,InvertMouse,PC,Visual Novel,5.5,22 January 2015,2015-01-22,0
963210,a8560,b8199,Wizardry 8,Sir-Tech Software Inc.,Night Dive Studios|Sir-Tech Software Inc.,Macintosh|PC,Role-Playing,8.5,14 Nov 2001,2001-11-14,Wizardry 8,Sir-Tech,Sir-Tech,PC,,8.0,15 November 2001,2001-11-15,1
984778,a8836,b8400,Zack & Wiki: Quest for Barbaros' Treasure,Capcom,Capcom|Nintendo,Wii,Adventure,8.3,23 Oct 2007,2007-10-23,Zack & Wiki: Quest for Barbaros' Treasure,Capcom,Capcom,Wii,Point-and-Click|Adventure|Puzzle,7.8,23 October 2007,2007-10-23,1
227571,a1959,b1995,Dragon Ball: Evolution,Dimps Corporation,Bandai Namco Games|Namco Bandai Games,PSP,Action,2.8,8 Apr 2009,2009-04-08,Dragon Ball Z: Budokai HD Collection,,Namco,PlayStation 3|Xbox 360,Fighting,8.3,,,0
484123,a4263,b4268,Medal of Honor: Frontline,EA LA,EA Games|Electronic Arts,GameCube|PlayStation 2|PlayStation 3|Xbox,3D|Action|First-Person|Shooter,8.5,29 May 2002,2002-05-29,Medal of Honor - Multiplayer,,,PC,First-Person|Shooter,7.0,,,0
524950,a4591,b4573,Mortal Kombat: Tournament Edition,Criterion Games,Midway,Game Boy Advance,2D|Action|Fighting,7.7,27 Aug 2003,2003-08-27,Mortal Kombat: Deadly Alliance,Midway,Midway,Game Boy Advance|Nintendo GameCube|PlayStation 2|Xbox,Fighting,7.1,16 November 2002,2002-11-16,0
691093,a997,b6190,C: The Contra Adventure,Appaloosa Interactive,Konami,PlayStation,3D|Action|Shooter|Third-Person,5.2,31 Aug 1998,1998-08-31,Sissy's Magical Ponycorn Adventure,Untold Entertainment Inc.,Untold Entertainment Inc.,Browser|PC,Point-and-Click|Adventure,8.0,,,0
703756,a6677,b6322,Sonic Rush Adventure,Dimps Corporation,Sega|Nintendo,DS,Platformer|Action|2D,8.4,18 Sep 2007,2007-09-18,Sonic Rush Adventure,Sonic Team|Dimps,Sega,Nintendo DS,Platformer|Action,7.1,18 September 2007,2007-09-18,1
982790,a8828,b8387,Yu-Gi-Oh! Power of Chaos: Yugi the Destiny,Konami,Konami,PC,Card Game,6.7,12 Jan 2004,2004-01-12,Yu-Gi-Oh! Power of Chaos: Kaiba the Revenge,Konami,Konami,PC,Turn-Based|Card Game|Strategy,6.0,07 April 2004,2004-04-07,1
